UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
220604, 0,"R",54,"R",6,"R",13,"R",20,"R",12,"R",0,"R",3
220604,10,"R",54,"R",6,"R",13,"R",20,"R",12,"R",0,"R",3
220604,20,"R",21,"R",6,"R",11,"R",3,"R",0,"R",0,"R",1
220604,30,"R",11,"R",0,"R",1,"R",8,"R",1,"R",0,"R",1
220604,40,"R",22,"R",0,"R",1,"R",9,"R",11,"R",0,"R",1
220604,42,"R",4,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0
220604,43,"R",18,"R",0,"R",1,"R",7,"R",9,"R",0,"R",1
220613, 0,"R",170,"R",52,"R",43,"R",60,"R",0,"R",13,"R",2
220613,10,"R",170,"R",52,"R",43,"R",60,"R",0,"R",13,"R",2
220613,20,"R",95,"R",52,"R",38,"R",5,"R",0,"R",0,"R",0
220613,30,"R",60,"R",0,"R",4,"R",53,"R",0,"R",2,"R",1
220613,40,"R",15,"R",0,"R",1,"R",2,"R",0,"R",11,"R",1
220613,42,"R",15,"R",0,"R",1,"R",2,"R",0,"R",11,"R",1
220631, 0,"R",234,"R",12,"R",37,"R",80,"R",41,"R",0,"R",64
220631,10,"R",232,"R",12,"R",37,"R",80,"R",41,"R",0,"R",62
220631,20,"R",11,"R",1,"R",0,"R",0,"R",0,"R",0,"R",10
220631,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
220631,40,"R",219,"R",11,"R",37,"R",78,"R",41,"R",0,"R",52
220631,41,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0
220631,42,"R",216,"R",11,"R",34,"R",78,"R",41,"R",0,"R",52
220631,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
220701, 0,"R",54,"R",14,"R",13,"R",18,"R",9,"R",0,"R",0
220701,10,"R",54,"R",14,"R",13,"R",18,"R",9,"R",0,"R",0
220701,20,"R",20,"R",9,"R",10,"R",1,"R",0,"R",0,"R",0
220701,40,"R",34,"R",5,"R",3,"R",17,"R",9,"R",0,"R",0
220701,42,"R",10,"R",4,"R",0,"R",3,"R",3,"R",0,"R",0
220701,43,"R",24,"R",1,"R",3,"R",14,"R",6,"R",0,"R",0
220710, 0,"R",74,"R",14,"R",35,"R",10,"R",7,"R",7,"R",1
220710,10,"R",73,"R",14,"R",35,"R",10,"R",7,"R",7,"R",0
220710,20,"R",50,"R",14,"R",34,"R",2,"R",0,"R",0,"R",0
220710,30,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0
220710,40,"R",17,"R",0,"R",1,"R",2,"R",7,"R",7,"R",0
220710,41,"R",14,"R",0,"R",1,"R",2,"R",4,"R",7,"R",0
220710,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
220710,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
220792, 0,"R",194,"R",60,"R",57,"R",71,"R",6,"R",0,"R",0
220792,10,"R",194,"R",60,"R",57,"R",71,"R",6,"R",0,"R",0
220792,20,"R",51,"R",48,"R",3,"R",0,"R",0,"R",0,"R",0
220792,30,"R",32,"R",3,"R",20,"R",9,"R",0,"R",0,"R",0
220792,40,"R",111,"R",9,"R",34,"R",62,"R",6,"R",0,"R",0
220792,42,"R",111,"R",9,"R",34,"R",62,"R",6,"R",0,"R",0
220808, 0,"R",26,"R",4,"R",6,"R",10,"R",6,"R",0,"R",0
220808,10,"R",26,"R",4,"R",6,"R",10,"R",6,"R",0,"R",0
220808,40,"R",26,"R",4,"R",6,"R",10,"R",6,"R",0,"R",0
220808,41,"R",26,"R",4,"R",6,"R",10,"R",6,"R",0,"R",0
220862, 0,"R",881,"R",224,"R",251,"R",254,"R",150,"R",2,"R",0
220862,10,"R",881,"R",224,"R",251,"R",254,"R",150,"R",2,"R",0
220862,20,"R",450,"R",219,"R",225,"R",6,"R",0,"R",0,"R",0
220862,30,"R",189,"R",0,"R",4,"R",185,"R",0,"R",0,"R",0
220862,40,"R",242,"R",5,"R",22,"R",63,"R",150,"R",2,"R",0
220862,42,"R",242,"R",5,"R",22,"R",63,"R",150,"R",2,"R",0
220871, 0,"R",14,"R",5,"R",3,"R",4,"R",0,"R",0,"R",2
220871,10,"R",14,"R",5,"R",3,"R",4,"R",0,"R",0,"R",2
220871,20,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",0
220871,30,"R",4,"R",0,"R",1,"R",3,"R",0,"R",0,"R",0
220871,40,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2
220871,41,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",2
220978, 0,"R",892,"R",335,"R",212,"R",159,"R",15,"R",170,"R",1
220978,10,"R",892,"R",335,"R",212,"R",159,"R",15,"R",170,"R",1
220978,20,"R",535,"R",332,"R",195,"R",8,"R",0,"R",0,"R",0
220978,30,"R",153,"R",1,"R",13,"R",139,"R",0,"R",0,"R",0
220978,40,"R",204,"R",2,"R",4,"R",12,"R",15,"R",170,"R",1
220978,42,"R",185,"R",1,"R",4,"R",12,"R",15,"R",153,"R",0
220978,43,"R",19,"R",1,"R",0,"R",0,"R",0,"R",17,"R",1
220996, 0,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
220996,10,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
220996,40,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
220996,41,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
220996,42,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
221096, 0,"R",92,"R",9,"R",27,"R",20,"R",36,"R",0,"R",0
221096,10,"R",92,"R",9,"R",27,"R",20,"R",36,"R",0,"R",0
221096,20,"R",47,"R",9,"R",25,"R",13,"R",0,"R",0,"R",0
221096,30,"R",31,"R",0,"R",2,"R",6,"R",23,"R",0,"R",0
221096,40,"R",14,"R",0,"R",0,"R",1,"R",13,"R",0,"R",0
221096,42,"R",14,"R",0,"R",0,"R",1,"R",13,"R",0,"R",0
221148, 0,"R",58,"R",0,"R",0,"R",0,"R",58,"R",0,"R",0
221148,10,"R",58,"R",0,"R",0,"R",0,"R",58,"R",0,"R",0
221148,40,"R",58,"R",0,"R",0,"R",0,"R",58,"R",0,"R",0
221148,41,"R",58,"R",0,"R",0,"R",0,"R",58,"R",0,"R",0
221184, 0,"R",165,"R",4,"R",44,"R",36,"R",81,"R",0,"R",0
221184,10,"R",165,"R",4,"R",44,"R",36,"R",81,"R",0,"R",0
221184,20,"R",43,"R",4,"R",30,"R",9,"R",0,"R",0,"R",0
221184,30,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
221184,40,"R",121,"R",0,"R",13,"R",27,"R",81,"R",0,"R",0
221184,42,"R",121,"R",0,"R",13,"R",27,"R",81,"R",0,"R",0
221254, 0,"R",10,"R",0,"R",5,"R",4,"R",1,"R",0,"R",0
221254,10,"R",10,"R",0,"R",5,"R",4,"R",1,"R",0,"R",0
221254,40,"R",10,"R",0,"R",5,"R",4,"R",1,"R",0,"R",0
221254,41,"R",9,"R",0,"R",5,"R",4,"R",0,"R",0,"R",0
221254,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
221351, 0,"R",194,"R",32,"R",67,"R",80,"R",14,"R",0,"R",1
221351,10,"R",193,"R",32,"R",67,"R",80,"R",14,"R",0,"R",0
221351,20,"R",96,"R",32,"R",64,"R",0,"R",0,"R",0,"R",0
221351,30,"R",54,"R",0,"R",0,"R",53,"R",1,"R",0,"R",0
221351,40,"R",43,"R",0,"R",3,"R",27,"R",13,"R",0,"R",0
221351,42,"R",43,"R",0,"R",3,"R",27,"R",13,"R",0,"R",0
221351,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
221397, 0,"R",142,"R",22,"R",73,"R",40,"R",7,"R",0,"R",0
221397,10,"R",142,"R",22,"R",73,"R",40,"R",7,"R",0,"R",0
221397,20,"R",103,"R",22,"R",70,"R",8,"R",3,"R",0,"R",0
221397,30,"R",34,"R",0,"R",2,"R",32,"R",0,"R",0,"R",0
221397,40,"R",5,"R",0,"R",1,"R",0,"R",4,"R",0,"R",0
221397,41,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
221397,42,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
221485, 0,"R",202,"R",16,"R",82,"R",57,"R",47,"R",0,"R",0
221485,10,"R",202,"R",16,"R",82,"R",57,"R",47,"R",0,"R",0
221485,20,"R",97,"R",16,"R",68,"R",12,"R",1,"R",0,"R",0
221485,30,"R",16,"R",0,"R",7,"R",7,"R",2,"R",0,"R",0
221485,40,"R",89,"R",0,"R",7,"R",38,"R",44,"R",0,"R",0
221485,42,"R",89,"R",0,"R",7,"R",38,"R",44,"R",0,"R",0
221519, 0,"R",166,"R",72,"R",33,"R",54,"R",6,"R",0,"R",1
221519,10,"R",166,"R",72,"R",33,"R",54,"R",6,"R",0,"R",1
221519,20,"R",104,"R",71,"R",33,"R",0,"R",0,"R",0,"R",0
221519,30,"R",33,"R",0,"R",0,"R",33,"R",0,"R",0,"R",0
221519,40,"R",29,"R",1,"R",0,"R",21,"R",6,"R",0,"R",1
221519,41,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
221519,42,"R",26,"R",1,"R",0,"R",20,"R",5,"R",0,"R",0
221519,43,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
221643, 0,"R",237,"R",38,"R",110,"R",46,"R",43,"R",0,"R",0
221643,10,"R",237,"R",38,"R",110,"R",46,"R",43,"R",0,"R",0
221643,20,"R",149,"R",38,"R",100,"R",11,"R",0,"R",0,"R",0
221643,30,"R",78,"R",0,"R",9,"R",35,"R",34,"R",0,"R",0
221643,40,"R",10,"R",0,"R",1,"R",0,"R",9,"R",0,"R",0
221643,41,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0
221643,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
221661, 0,"R",142,"R",66,"R",55,"R",20,"R",1,"R",0,"R",0
221661,10,"R",142,"R",66,"R",55,"R",20,"R",1,"R",0,"R",0
221661,40,"R",142,"R",66,"R",55,"R",20,"R",1,"R",0,"R",0
221661,42,"R",142,"R",66,"R",55,"R",20,"R",1,"R",0,"R",0
221670, 0,"R",54,"R",11,"R",19,"R",14,"R",10,"R",0,"R",0
221670,10,"R",54,"R",11,"R",19,"R",14,"R",10,"R",0,"R",0
221670,40,"R",54,"R",11,"R",19,"R",14,"R",10,"R",0,"R",0
221670,41,"R",54,"R",11,"R",19,"R",14,"R",10,"R",0,"R",0
221731, 0,"R",64,"R",18,"R",12,"R",28,"R",2,"R",0,"R",4
221731,10,"R",60,"R",18,"R",12,"R",28,"R",2,"R",0,"R",0
221731,20,"R",26,"R",18,"R",8,"R",0,"R",0,"R",0,"R",0
221731,30,"R",14,"R",0,"R",2,"R",11,"R",1,"R",0,"R",0
221731,40,"R",20,"R",0,"R",2,"R",17,"R",1,"R",0,"R",0
221731,42,"R",20,"R",0,"R",2,"R",17,"R",1,"R",0,"R",0
221731,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
221740, 0,"R",445,"R",142,"R",81,"R",120,"R",8,"R",94,"R",0
221740,10,"R",445,"R",142,"R",81,"R",120,"R",8,"R",94,"R",0
221740,20,"R",215,"R",139,"R",74,"R",2,"R",0,"R",0,"R",0
221740,30,"R",99,"R",0,"R",6,"R",93,"R",0,"R",0,"R",0
221740,40,"R",131,"R",3,"R",1,"R",25,"R",8,"R",94,"R",0
221740,42,"R",131,"R",3,"R",1,"R",25,"R",8,"R",94,"R",0
221759, 0,"R",1526,"R",500,"R",371,"R",333,"R",30,"R",286,"R",6
221759,10,"R",1526,"R",500,"R",371,"R",333,"R",30,"R",286,"R",6
221759,20,"R",818,"R",489,"R",326,"R",2,"R",1,"R",0,"R",0
221759,30,"R",299,"R",4,"R",30,"R",265,"R",0,"R",0,"R",0
221759,40,"R",409,"R",7,"R",15,"R",66,"R",29,"R",286,"R",6
221759,41,"R",398,"R",7,"R",15,"R",65,"R",29,"R",279,"R",3
221759,43,"R",11,"R",0,"R",0,"R",1,"R",0,"R",7,"R",3
221768, 0,"R",291,"R",84,"R",67,"R",66,"R",13,"R",61,"R",0
221768,10,"R",291,"R",84,"R",67,"R",66,"R",13,"R",61,"R",0
221768,20,"R",161,"R",84,"R",60,"R",9,"R",8,"R",0,"R",0
221768,30,"R",66,"R",0,"R",7,"R",57,"R",2,"R",0,"R",0
221768,40,"R",64,"R",0,"R",0,"R",0,"R",3,"R",61,"R",0
221768,42,"R",64,"R",0,"R",0,"R",0,"R",3,"R",61,"R",0
221795, 0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
221795,10,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
221795,40,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
221795,41,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
221838, 0,"R",309,"R",103,"R",111,"R",72,"R",3,"R",0,"R",20
221838,10,"R",309,"R",103,"R",111,"R",72,"R",3,"R",0,"R",20
221838,20,"R",236,"R",102,"R",98,"R",33,"R",3,"R",0,"R",0
221838,30,"R",53,"R",1,"R",13,"R",39,"R",0,"R",0,"R",0
221838,40,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
221838,42,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
221838,43,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
221847, 0,"R",422,"R",143,"R",71,"R",111,"R",81,"R",16,"R",0
221847,10,"R",422,"R",143,"R",71,"R",111,"R",81,"R",16,"R",0
221847,20,"R",244,"R",142,"R",71,"R",16,"R",15,"R",0,"R",0
221847,30,"R",102,"R",0,"R",0,"R",95,"R",7,"R",0,"R",0
221847,40,"R",76,"R",1,"R",0,"R",0,"R",59,"R",16,"R",0
221847,41,"R",20,"R",0,"R",0,"R",0,"R",4,"R",16,"R",0
221847,42,"R",56,"R",1,"R",0,"R",0,"R",55,"R",0,"R",0
221892, 0,"R",81,"R",28,"R",33,"R",19,"R",1,"R",0,"R",0
221892,10,"R",81,"R",28,"R",33,"R",19,"R",1,"R",0,"R",0
221892,20,"R",26,"R",18,"R",8,"R",0,"R",0,"R",0,"R",0
221892,30,"R",55,"R",10,"R",25,"R",19,"R",1,"R",0,"R",0
221908, 0,"R",129,"R",15,"R",52,"R",26,"R",36,"R",0,"R",0
221908,10,"R",129,"R",15,"R",52,"R",26,"R",36,"R",0,"R",0
221908,20,"R",53,"R",15,"R",38,"R",0,"R",0,"R",0,"R",0
221908,30,"R",16,"R",0,"R",10,"R",6,"R",0,"R",0,"R",0
221908,40,"R",60,"R",0,"R",4,"R",20,"R",36,"R",0,"R",0
221908,42,"R",60,"R",0,"R",4,"R",20,"R",36,"R",0,"R",0
221953, 0,"R",71,"R",9,"R",23,"R",36,"R",3,"R",0,"R",0
221953,10,"R",71,"R",9,"R",23,"R",36,"R",3,"R",0,"R",0
221953,20,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
221953,40,"R",70,"R",8,"R",23,"R",36,"R",3,"R",0,"R",0
221953,41,"R",64,"R",8,"R",23,"R",33,"R",0,"R",0,"R",0
221953,42,"R",6,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0
221971, 0,"R",232,"R",107,"R",52,"R",70,"R",3,"R",0,"R",0
221971,10,"R",232,"R",107,"R",52,"R",70,"R",3,"R",0,"R",0
221971,20,"R",106,"R",86,"R",20,"R",0,"R",0,"R",0,"R",0
221971,30,"R",111,"R",17,"R",26,"R",65,"R",3,"R",0,"R",0
221971,40,"R",15,"R",4,"R",6,"R",5,"R",0,"R",0,"R",0
221971,41,"R",15,"R",4,"R",6,"R",5,"R",0,"R",0,"R",0
221999, 0,"R",3555,"R",820,"R",658,"R",1283,"R",621,"R",171,"R",2
221999,10,"R",3555,"R",820,"R",658,"R",1283,"R",621,"R",171,"R",2
221999,20,"R",922,"R",624,"R",298,"R",0,"R",0,"R",0,"R",0
221999,30,"R",341,"R",1,"R",17,"R",323,"R",0,"R",0,"R",0
221999,40,"R",2292,"R",195,"R",343,"R",960,"R",621,"R",171,"R",2
221999,41,"R",1082,"R",133,"R",199,"R",588,"R",61,"R",101,"R",0
221999,42,"R",1144,"R",59,"R",141,"R",341,"R",538,"R",63,"R",2
221999,43,"R",66,"R",3,"R",3,"R",31,"R",22,"R",7,"R",0
222053, 0,"R",171,"R",18,"R",70,"R",29,"R",54,"R",0,"R",0
222053,10,"R",171,"R",18,"R",70,"R",29,"R",54,"R",0,"R",0
222053,20,"R",75,"R",17,"R",57,"R",1,"R",0,"R",0,"R",0
222053,30,"R",47,"R",0,"R",7,"R",17,"R",23,"R",0,"R",0
222053,40,"R",49,"R",1,"R",6,"R",11,"R",31,"R",0,"R",0
222053,42,"R",11,"R",0,"R",3,"R",2,"R",6,"R",0,"R",0
222053,43,"R",38,"R",1,"R",3,"R",9,"R",25,"R",0,"R",0
222062, 0,"R",164,"R",25,"R",84,"R",27,"R",28,"R",0,"R",0
222062,10,"R",164,"R",25,"R",84,"R",27,"R",28,"R",0,"R",0
222062,20,"R",67,"R",23,"R",43,"R",1,"R",0,"R",0,"R",0
222062,30,"R",23,"R",2,"R",17,"R",4,"R",0,"R",0,"R",0
222062,40,"R",74,"R",0,"R",24,"R",22,"R",28,"R",0,"R",0
222062,42,"R",74,"R",0,"R",24,"R",22,"R",28,"R",0,"R",0
222099, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
222099,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
222099,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
222099,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
222105, 0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
222105,10,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
222105,40,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
222105,41,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
222178, 0,"R",253,"R",77,"R",74,"R",59,"R",43,"R",0,"R",0
222178,10,"R",253,"R",77,"R",74,"R",59,"R",43,"R",0,"R",0
222178,20,"R",142,"R",74,"R",65,"R",3,"R",0,"R",0,"R",0
222178,30,"R",55,"R",2,"R",7,"R",46,"R",0,"R",0,"R",0
222178,40,"R",56,"R",1,"R",2,"R",10,"R",43,"R",0,"R",0
222178,42,"R",56,"R",1,"R",2,"R",10,"R",43,"R",0,"R",0
222567, 0,"R",107,"R",0,"R",0,"R",0,"R",107,"R",0,"R",0
222567,10,"R",107,"R",0,"R",0,"R",0,"R",107,"R",0,"R",0
222567,20,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
222567,30,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
222576, 0,"R",213,"R",30,"R",15,"R",35,"R",133,"R",0,"R",0
222576,10,"R",213,"R",30,"R",15,"R",35,"R",133,"R",0,"R",0
222576,20,"R",60,"R",27,"R",10,"R",14,"R",9,"R",0,"R",0
222576,30,"R",111,"R",3,"R",5,"R",19,"R",84,"R",0,"R",0
222576,40,"R",42,"R",0,"R",0,"R",2,"R",40,"R",0,"R",0
222576,42,"R",38,"R",0,"R",0,"R",2,"R",36,"R",0,"R",0
222576,43,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
222628, 0,"R",16,"R",9,"R",6,"R",1,"R",0,"R",0,"R",0
222628,10,"R",16,"R",9,"R",6,"R",1,"R",0,"R",0,"R",0
222628,40,"R",16,"R",9,"R",6,"R",1,"R",0,"R",0,"R",0
222628,42,"R",16,"R",9,"R",6,"R",1,"R",0,"R",0,"R",0
222822, 0,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
222822,10,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
222822,40,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
222822,42,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
222831, 0,"R",264,"R",75,"R",46,"R",64,"R",51,"R",0,"R",28
222831,10,"R",264,"R",75,"R",46,"R",64,"R",51,"R",0,"R",28
222831,20,"R",122,"R",75,"R",46,"R",1,"R",0,"R",0,"R",0
222831,30,"R",63,"R",0,"R",0,"R",63,"R",0,"R",0,"R",0
222831,40,"R",79,"R",0,"R",0,"R",0,"R",51,"R",0,"R",28
222831,41,"R",78,"R",0,"R",0,"R",0,"R",50,"R",0,"R",28
222831,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
222877, 0,"R",12,"R",0,"R",0,"R",0,"R",8,"R",4,"R",0
222877,10,"R",12,"R",0,"R",0,"R",0,"R",8,"R",4,"R",0
222877,40,"R",12,"R",0,"R",0,"R",0,"R",8,"R",4,"R",0
222877,42,"R",12,"R",0,"R",0,"R",0,"R",8,"R",4,"R",0
222938, 0,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
222938,10,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
222938,40,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
222938,41,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
222983, 0,"R",120,"R",33,"R",40,"R",23,"R",24,"R",0,"R",0
222983,10,"R",120,"R",33,"R",40,"R",23,"R",24,"R",0,"R",0
222983,20,"R",71,"R",31,"R",40,"R",0,"R",0,"R",0,"R",0
222983,30,"R",22,"R",0,"R",0,"R",22,"R",0,"R",0,"R",0
222983,40,"R",27,"R",2,"R",0,"R",1,"R",24,"R",0,"R",0
222983,41,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
222983,42,"R",26,"R",1,"R",0,"R",1,"R",24,"R",0,"R",0
222992, 0,"R",534,"R",324,"R",147,"R",51,"R",2,"R",0,"R",10
222992,10,"R",534,"R",324,"R",147,"R",51,"R",2,"R",0,"R",10
222992,40,"R",534,"R",324,"R",147,"R",51,"R",2,"R",0,"R",10
222992,42,"R",534,"R",324,"R",147,"R",51,"R",2,"R",0,"R",10
223001, 0,"R",20,"R",7,"R",4,"R",5,"R",1,"R",0,"R",3
223001,10,"R",20,"R",7,"R",4,"R",5,"R",1,"R",0,"R",3
223001,20,"R",11,"R",6,"R",4,"R",0,"R",0,"R",0,"R",1
223001,30,"R",5,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0
223001,40,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",2
223001,41,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1
223001,42,"R",2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1
223083, 0,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
223083,10,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
223083,40,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
223083,41,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
223117, 0,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
223117,10,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
223117,40,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
223117,42,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
223223, 0,"R",2471,"R",278,"R",478,"R",1306,"R",409,"R",0,"R",0
223223,10,"R",2471,"R",278,"R",478,"R",1306,"R",409,"R",0,"R",0
223223,20,"R",380,"R",231,"R",149,"R",0,"R",0,"R",0,"R",0
223223,30,"R",465,"R",0,"R",29,"R",436,"R",0,"R",0,"R",0
223223,40,"R",1626,"R",47,"R",300,"R",870,"R",409,"R",0,"R",0
223223,42,"R",1626,"R",47,"R",300,"R",870,"R",409,"R",0,"R",0
223232, 0,"R",996,"R",284,"R",247,"R",159,"R",1,"R",305,"R",0
223232,10,"R",996,"R",284,"R",247,"R",159,"R",1,"R",305,"R",0
223232,20,"R",487,"R",276,"R",209,"R",1,"R",1,"R",0,"R",0
223232,30,"R",167,"R",2,"R",13,"R",152,"R",0,"R",0,"R",0
223232,40,"R",342,"R",6,"R",25,"R",6,"R",0,"R",305,"R",0
223232,42,"R",342,"R",6,"R",25,"R",6,"R",0,"R",305,"R",0
223320, 0,"R",64,"R",22,"R",14,"R",21,"R",7,"R",0,"R",0
223320,10,"R",64,"R",22,"R",14,"R",21,"R",7,"R",0,"R",0
223320,40,"R",64,"R",22,"R",14,"R",21,"R",7,"R",0,"R",0
223320,42,"R",64,"R",22,"R",14,"R",21,"R",7,"R",0,"R",0
223427, 0,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
223427,10,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
223427,40,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
223427,41,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
223427,42,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
223427,43,"R",357,"R",0,"R",0,"R",0,"R",0,"R",0,"R",357
223463, 0,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
223463,50,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34
223472, 0,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
223472,10,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
223472,40,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
223472,42,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
223506, 0,"R",95,"R",18,"R",24,"R",23,"R",30,"R",0,"R",0
223506,10,"R",95,"R",18,"R",24,"R",23,"R",30,"R",0,"R",0
223506,20,"R",60,"R",18,"R",24,"R",17,"R",1,"R",0,"R",0
223506,30,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
223506,40,"R",34,"R",0,"R",0,"R",5,"R",29,"R",0,"R",0
223506,41,"R",4,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0
223506,42,"R",23,"R",0,"R",0,"R",3,"R",20,"R",0,"R",0
223506,43,"R",7,"R",0,"R",0,"R",0,"R",7,"R",0,"R",0
223524, 0,"R",133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133
223524,10,"R",133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133
223524,40,"R",133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133
223524,42,"R",133,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133
223773, 0,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
223773,10,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
223773,40,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
223773,42,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
223816, 0,"R",229,"R",161,"R",0,"R",0,"R",0,"R",0,"R",68
223816,10,"R",161,"R",161,"R",0,"R",0,"R",0,"R",0,"R",0
223816,40,"R",161,"R",161,"R",0,"R",0,"R",0,"R",0,"R",0
223816,42,"R",161,"R",161,"R",0,"R",0,"R",0,"R",0,"R",0
223816,50,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"R",68
223898, 0,"R",83,"R",73,"R",0,"R",0,"R",4,"R",3,"R",3
223898,10,"R",83,"R",73,"R",0,"R",0,"R",4,"R",3,"R",3
