unitid,line,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
"181792","18",10,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"181792","67",10,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"181792","73",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4","1"
"181792","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"4","1"
"181792","78",10,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",10,"1",10,"4","1"
"182722","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",13,"0",10,"1",13,"0",10,"7","1"
"182722","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"182722","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"182722","67",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"9",13,"0",10,"1",10,"1",10,"10","1"
"182722","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"3","1"
"182722","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",10,"3","1"
"182722","78",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"11",13,"0",10,"2",10,"1",10,"13","1"
"183488","18",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"3",10,"3",10,"0",10,"0",10,"4",10,"4","1"
"183488","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"1",10,"5",10,"0",10,"0",10,"1",10,"7","1"
"183488","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2","1"
"183488","67",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"1",10,"2",10,"4",10,"10",10,"0",10,"0",10,"5",10,"13","1"
"183488","68",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"2",10,"6",10,"0",10,"0",10,"2",10,"7","1"
"183488","73",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"183488","74",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"183488","77",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"2",10,"7",10,"0",10,"0",10,"3",10,"8","1"
"183488","78",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"0",10,"1",10,"3",10,"6",10,"17",10,"0",10,"0",10,"8",10,"21","1"
"183831","18",13,"0",13,"0",10,"1",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"8",13,"0",13,"0",13,"0",10,"9",10,"2","1"
"183831","26",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"5",10,"6",13,"0",13,"0",10,"6",10,"8","1"
"183831","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"5",10,"6",13,"0",13,"0",10,"5",10,"7","1"
"183831","67",13,"0",13,"0",10,"1",10,"3",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"18",10,"12",13,"0",13,"0",10,"20",10,"17","1"
"183831","68",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",10,"5",10,"1","1"
"183831","77",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",10,"5",10,"1","1"
"183831","78",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",10,"1",10,"1",13,"0",10,"1",10,"23",10,"12",13,"0",13,"0",10,"25",10,"18","1"
"183983","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9",10,"6",10,"1",10,"0",10,"10",10,"6","1"
"183983","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"2",10,"0",10,"0",10,"1",10,"2","1"
"183983","42",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"6",10,"0",10,"0",10,"0",10,"8","1"
"183983","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"4",10,"0",13,"0",10,"0",10,"5","1"
"183983","67",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"10",10,"18",10,"1",10,"0",10,"11",10,"21","1"
"183983","68",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"6",10,"42",10,"13",10,"43",10,"20","1"
"183983","70",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"1",10,"0",10,"0",10,"2",10,"1","1"
"183983","72",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"183983","74",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"183983","76",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"2",10,"3",10,"0",10,"3",10,"4","1"
"183983","77",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"3",10,"11",10,"45",10,"13",10,"48",10,"27","1"
"183983","78",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"13",10,"29",10,"46",10,"13",10,"59",10,"48","1"
"184010","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10",10,"0",10,"0",10,"0",10,"10","1"
"184010","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2","1"
"184010","42",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"184010","48",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2","1"
"184010","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"3","1"
"184010","67",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"18",10,"0",10,"0",10,"0",10,"18","1"
"184010","68",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"184010","77",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"184010","78",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"19",10,"0",10,"0",10,"0",10,"19","1"
"184038","18",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"4",10,"0",10,"0",10,"0",10,"7","1"
"184038","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2","1"
"184038","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"184038","42",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2","1"
"184038","54",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1","1"
"184038","67",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"9",10,"0",10,"0",10,"0",10,"13","1"
"184038","68",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"3",10,"3",10,"0",10,"0",10,"3",10,"8","1"
"184038","77",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"3",10,"3",10,"0",10,"0",10,"3",10,"8","1"
"184038","78",10,"0",10,"0",10,"0",10,"5",10,"0",10,"0",10,"0",10,"3",10,"0",10,"1",10,"3",10,"12",10,"0",10,"0",10,"3",10,"21","1"
"184047","18",20,"0",20,"0",20,"2",20,"8",20,"0",20,"0",20,"1",20,"2",20,"1",20,"3",20,"14",20,"18",20,"2",20,"6",20,"20",20,"37","4"
"184047","26",20,"0",20,"0",20,"1",20,"5",20,"0",20,"0",20,"0",20,"0",20,"1",20,"2",20,"9",20,"21",20,"0",20,"1",20,"11",20,"29","4"
"184047","42",20,"0",20,"0",20,"1",20,"2",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1",20,"1",20,"4",20,"0",20,"0",20,"2",20,"7","4"
"184047","48",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1",20,"0",20,"4",20,"0",20,"0",20,"0",20,"5",20,"0","4"
"184047","67",20,"0",20,"0",20,"4",20,"15",20,"0",20,"0",20,"1",20,"2",20,"3",20,"6",20,"28",20,"43",20,"2",20,"7",20,"38",20,"73","4"
"184047","68",20,"0",20,"0",20,"5",20,"3",20,"0",20,"0",20,"1",20,"0",20,"3",20,"1",20,"27",20,"7",20,"5",20,"0",20,"41",20,"11","4"
"184047","69",20,"0",20,"0",20,"1",20,"2",20,"0",20,"0",20,"0",20,"0",20,"1",20,"0",20,"5",20,"0",20,"0",20,"0",20,"7",20,"2","4"
"184047","70",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1",20,"0",20,"0",20,"0",20,"1","4"
"184047","72",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1",20,"0",20,"0",20,"0",20,"1",20,"0","4"
"184047","73",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"0",20,"1",20,"0",20,"0",20,"0",20,"1",20,"0","4"
"184047","77",20,"0",20,"0",20,"6",20,"5",20,"0",20,"0",20,"1",20,"0",20,"4",20,"1",20,"34",20,"8",20,"5",20,"0",20,"50",20,"14","4"
"184047","78",20,"0",20,"0",20,"10",20,"20",20,"0",20,"0",20,"2",20,"2",20,"7",20,"7",20,"62",20,"51",20,"7",20,"7",20,"88",20,"87","4"
"184056","18",10,"0",10,"0",10,"8",10,"2",10,"5",10,"6",10,"2",10,"3",10,"4",10,"1",10,"8",10,"7",10,"0",10,"0",10,"27",10,"19","1"
"184056","26",10,"0",10,"0",10,"2",10,"2",10,"1",10,"0",10,"0",10,"0",10,"1",10,"2",10,"2",10,"5",10,"0",10,"0",10,"6",10,"9","1"
"184056","34",10,"0",10,"0",10,"1",10,"2",10,"1",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"4","1"
"184056","54",10,"0",10,"0",10,"0",10,"2",10,"0",10,"1",10,"0",10,"1",10,"0",10,"2",10,"0",10,"4",10,"0",10,"0",10,"0",10,"10","1"
"184056","66",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"1",10,"0",10,"0",10,"0",10,"2",10,"0","1"
"184056","67",10,"0",10,"0",10,"11",10,"8",10,"7",10,"7",10,"2",10,"6",10,"6",10,"5",10,"11",10,"16",10,"0",10,"0",10,"37",10,"42","1"
"184056","68",10,"0",10,"0",10,"2",10,"1",10,"2",10,"3",10,"2",10,"1",10,"3",10,"1",10,"6",10,"4",10,"0",10,"0",10,"15",10,"10","1"
"184056","73",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"184056","74",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"2",10,"0",10,"0",10,"2",10,"3","1"
"184056","77",10,"0",10,"0",10,"2",10,"2",10,"2",10,"3",10,"2",10,"1",10,"3",10,"1",10,"9",10,"6",10,"0",10,"0",10,"18",10,"13","1"
"184056","78",10,"0",10,"0",10,"13",10,"10",10,"9",10,"10",10,"4",10,"7",10,"9",10,"6",10,"20",10,"22",10,"0",10,"0",10,"55",10,"55","1"
"184135","18",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11",10,"5",13,"0",10,"0",10,"11",10,"5","1"
"184135","26",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"5",13,"0",10,"0",10,"3",10,"6","1"
"184135","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4",10,"1",10,"6",13,"0",10,"0",10,"1",10,"10","1"
"184135","42",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",13,"0",10,"0",10,"3",10,"0","1"
"184135","54",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"2",13,"0",10,"0",10,"0",10,"3","1"
"184135","66",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",13,"0",10,"0",10,"1",10,"0","1"
"184135","67",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"1",10,"5",10,"18",10,"18",13,"0",10,"0",10,"19",10,"24","1"
"184135","68",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"13",10,"5",10,"0",10,"0",10,"15",10,"6","1"
"184135","71",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"184135","72",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"2",10,"0","1"
"184135","74",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"1",10,"0",10,"0",10,"0",10,"4","1"
"184135","77",10,"0",10,"0",10,"1",10,"1",10,"0",10,"0",10,"0",10,"0",10,"1",10,"3",10,"15",10,"7",10,"0",10,"0",10,"17",10,"11","1"
"184135","78",10,"0",10,"0",10,"1",10,"2",10,"0",10,"0",10,"0",10,"0",10,"2",10,"8",10,"33",10,"25",10,"0",10,"0",10,"36",10,"35","1"
"184153","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",10,"1",10,"2","1"
"184153","34",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"184153","67",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"4",13,"0",13,"0",10,"1",10,"4","1"
"184153","70",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184153","71",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",10,"1",10,"1","1"
"184153","72",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"21",10,"6",13,"0",13,"0",10,"22",10,"7","1"
"184153","73",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",10,"1",10,"1",13,"0",10,"7",10,"15",13,"0",13,"0",10,"8",10,"20","1"
"184153","77",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",10,"28",10,"23",13,"0",13,"0",10,"31",10,"29","1"
"184153","78",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",10,"29",10,"27",13,"0",13,"0",10,"32",10,"33","1"
"184320","18",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"2",13,"0","1"
"184320","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"3",13,"0","1"
"184320","34",13,"0",13,"0",13,"0",10,"4",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",13,"0",13,"0",13,"0",13,"0",10,"1",10,"6","1"
"184320","42",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"184320","54",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2","1"
"184320","67",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",13,"0",13,"0",10,"1",10,"3",10,"4",13,"0",10,"1",13,"0",10,"7",10,"8","1"
"184320","72",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"184320","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1",13,"0","1"
"184320","78",13,"0",13,"0",10,"1",10,"5",13,"0",13,"0",13,"0",13,"0",10,"1",10,"3",10,"5",13,"0",10,"1",13,"0",10,"8",10,"8","1"
"184922","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"10",13,"0",13,"0",13,"0",10,"11","1"
"184922","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"184922","54",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"2",13,"0",13,"0",13,"0",10,"4","1"
"184922","67",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"2",13,"0",10,"14",13,"0",13,"0",13,"0",10,"17","1"
"184922","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184922","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184922","78",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"2",13,"0",10,"15",13,"0",13,"0",13,"0",10,"18","1"
"184959","18",10,"1",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"1",10,"15",10,"0",10,"0",10,"2",10,"18","1"
"184959","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"6",10,"0",10,"0",10,"1",10,"7","1"
"184959","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1","1"
"184959","66",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0","1"
"184959","67",10,"1",10,"2",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"2",10,"3",10,"21",10,"0",10,"0",10,"4",10,"26","1"
"184959","68",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"2",10,"6",10,"0",10,"0",10,"2",10,"8","1"
"184959","74",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1","1"
"184959","77",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2",10,"2",10,"6",10,"0",10,"0",10,"2",10,"9","1"
"184959","78",10,"1",10,"2",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1",10,"0",10,"4",10,"5",10,"27",10,"0",10,"0",10,"6",10,"35","1"
"184968","18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"9",13,"0",13,"0",13,"0",10,"9","1"
"184968","26",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184968","42",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184968","54",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"1",13,"0",13,"0",13,"0",10,"4","1"
"184968","67",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"12",13,"0",13,"0",13,"0",10,"15","1"
"184968","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",10,"2","1"
"184968","74",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",10,"1","1"
"184968","77",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3",13,"0",13,"0",13,"0",10,"3","1"
"184968","78",13,"0",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2",13,"0",10,"15",13,"0",13,"0",13,"0",10,"18","1"
"185235","18",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"13",10,"5",10,"0",10,"0",10,"15",10,"5","1"
"185235","26",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"4",10,"3",10,"0",10,"0",10,"4",10,"4","1"
"185235","34",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3",10,"0",10,"0",10,"0",10,"3","1"
"185235","42",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"15",10,"0",10,"0",10,"0",10,"16","1"
"185235","54",10,"0",10,"0",10,"0",10,"2",10,"0",10,"0",10,"0",10,"0",10,"2",10,"0",10,"1",10,"5",10,"0",10,"0",10,"3",10,"7","1"
"185235","67",10,"0",10,"0",10,"1",10,"3",10,"0",10,"0",10,"0",10,"0",10,"3",10,"1",10,"18",10,"31",10,"0",10,"0",10,"22",10,"35","1"
"185235","68",10,"0",10,"0",10,"4",10,"3",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"10",10,"12",10,"0",10,"0",10,"14",10,"15","1"
"185235","72",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"0",10,"0",10,"0",10,"1","1"
"185235","74",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"0",10,"2",10,"0",10,"0",10,"1",10,"3","1"
"185235","77",10,"0",10,"0",10,"4",10,"3",10,"0",10,"0",10,"0",10,"0",10,"1",10,"1",10,"10",10,"15",10,"0",10,"0",10,"15",10,"19","1"
"185235","78",10,"0",10,"0",10,"5",10,"6",10,"0",10,"0",10,"0",10,"0",10,"4",10,"2",10,"28",10,"46",10,"0",10,"0",10,"37",10,"54","1"
"185396","18",13,"0",13,"0",10,"2",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",13,"0",10,"23",13,"0",13,"0",13,"0",10,"26",13,"0","1"
"185396","26",13,"0",13,"0",10,"1",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"5",10,"2",13,"0",13,"0",10,"6",10,"2","1"
"185396","34",13,"0",13,"0",10,"4",10,"4",13,"0",13,"0",13,"0",13,"0",10,"3",10,"6",10,"6",10,"3",13,"0",13,"0",10,"13",10,"13","1"
"185396","54",13,"0",13,"0",13,"0",10,"5",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1",10,"2",10,"3",13,"0",13,"0",10,"2",10,"9","1"
"185396","66",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",13,"0","1"
"185396","67",13,"0",13,"0",10,"7",10,"9",13,"0",13,"0",13,"0",13,"0",10,"10",10,"7",10,"36",10,"8",13,"0",13,"0",10,"53",10,"24","1"
"185396","68",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"6",10,"1",13,"0",13,"0",10,"6",10,"1","1"
